Rank,Release Group,Worldwide,year,Domestic %,Foreign %,Domestic (in $),Foreign (in $)
2004,The New World 2005 Re-release,31510855,2005,0.4034194883001429,0.596580511699857,12712093,18798762
2005,The Thing,31505287,2011,0.5373279094394537,0.46267209056054626,16928670,14576617
2006,I Don't Know How She Does It,31410151,2011,0.3076166045811114,0.6923833954188886,9662284,21747867
2007,Lost Souls,31355910,2000,0.5362706105483783,0.46372938945162173,16815253,14540657
2008,Anna,31329947,2019,0.2471690743683671,0.7528309256316329,7743794,23586153
2009,Johnson Family Vacation,31326183,2004,0.9960985032871703,0.003901496712829648,31203964,122219
2010,What's in a Name?,31303580,2012,0.00025910774422605975,0.9997408922557739,8111,31295469
2011,How High,31283740,2001,0.9966436238122424,0.003356376187757602,31178740,105000
2012,Tazza: The Hidden Card,31278476,2014,0.008042431479078457,0.9919575685209215,251555,31026921
2013,Saving Mr. Wu,31222161,2015,0.0029689168536412326,0.9970310831463588,92696,31129465
2014,The New Guy,31167388,2002,0.9548490877708457,0.0451509122291544,29760152,1407236
2015,Joyful Noise,31158113,2012,0.9927466724316714,0.007253327568328673,30932113,226000
2016,Premium Rush,31083599,2012,0.6522875938529512,0.3477124061470488,20275446,10808153
2017,The Strangers: Prey at Night,31039126,2018,0.7921198554366512,0.20788014456334886,24586708,6452418
2018,The Wild Goose Lake,31037956,2019,0.0004050846647247003,0.9995949153352753,12573,31025383
2019,Beauty and the Beast 2000 IMAX Release,31033346,2001,0.8212839827197492,0.17871601728025074,25487190,5546156
2020,This Is Not What I Expected,30996615,2017,0.010893770174581966,0.9891062298254181,337670,30658945
2021,Joe Dirt,30987695,2001,0.8741435915126956,0.1258564084873044,27087695,3900000
2022,Playing for Keeps,30962335,2012,0.42320038201253235,0.5767996179874677,13103272,17859063
2023,Billy Lynn's Long Halftime Walk,30930984,2016,0.05620503376161586,0.9437949662383841,1738477,29192507
2024,The Promise,30925693,2005,0.021652707992671338,0.9783472920073286,669625,30256068
2025,Hearts in Atlantis,30919415,2001,0.7822198770578292,0.2177801229421708,24185781,6733634
2026,African Cats,30857747,2011,0.499995900543225,0.500004099456775,15428747,15429000
2027,Attack on Titan,30810658,2015,0.014589853939503662,0.9854101460604964,449523,30361135
2028,Winter's Tale,30800231,2014,0.40909534087585253,0.5909046591241475,12600231,18200000
2029,Monsoon Wedding,30787356,2001,0.45102820781362324,0.5489717921863768,13885966,16901390
2030,Wolf Creek,30762648,2005,0.5262284313105946,0.4737715686894054,16188180,14574468
2031,Norm of the North,30734502,2016,0.5551578157993254,0.44484218420067456,17062499,13672003
2032,Carnage,30722632,2011,0.08290458317503527,0.9170954168249648,2547047,28175585
2033,A Man Called Ove,30691696,2015,0.11336339966354417,0.8866366003364559,3479315,27212381
2034,A Wedding Invitation,30665036,2013,0.0004679596658552757,0.9995320403341448,14350,30650686
2035,When the Bough Breaks,30658387,2016,0.9702925010373181,0.02970749896268189,29747603,910784
2036,Wild Tales,30642704,2014,0.10137910805782675,0.8986208919421732,3106530,27536174
2037,City of God,30641770,2002,0.2468675601964247,0.7531324398035754,7564459,23077311
2038,Cabin Fever,30553394,2003,0.6924987777135332,0.30750122228646676,21158188,9395206
2039,Two for the Money,30526509,2005,0.7531610968027821,0.24683890319721788,22991379,7535130
2040,A Dangerous Method,30519436,2011,0.18692052500577008,0.81307947499423,5704709,24814727
2041,What's Your Number?,30426096,2011,0.4604956219161341,0.5395043780838659,14011084,16415012
2042,The Girl Next Door,30381722,2004,0.4802046440948936,0.5197953559051064,14589444,15792278
2043,Nocturnal Animals,30311857,2016,0.3517883117487655,0.6482116882512345,10663357,19648500
2044,Far from the Madding Crowd,30229977,2015,0.40478032781831097,0.595219672181689,12236500,17993477
2045,A Silent Voice: The Movie,30156463,2016,0.010293216415996797,0.9897067835840032,310407,29846056
2046,When the Game Stands Tall,30138754,2014,0.9996419560012335,0.0003580439987665051,30127963,10791
2047,The Rum Diary,30134958,2011,0.4350367768888213,0.5649632231111787,13109815,17025143
2048,Godsend,30120671,2004,0.47740473643498843,0.5225952635650115,14379751,15740920
2049,Shaun of the Dead,30076102,2004,0.45028687560642,0.54971312439358,13542874,16533228
2050,Laws of Attraction,30031874,2003,0.5950762513188488,0.4049237486811512,17871255,12160619
2051,Solaris,30002758,2002,0.49906685245403104,0.500933147545969,14973382,15029376
2052,Reset 2017 Re-release,29945245,2017,0.0036389750693307066,0.9963610249306692,108970,29836275
2053,Small Time Crooks,29934477,2000,0.5768051000189514,0.4231948999810486,17266359,12668118
2054,Keeping Up with the Joneses,29918745,2016,0.4981634757741342,0.5018365242258658,14904426,15014319
2055,The Four Feathers,29882645,2002,0.6126019299831056,0.3873980700168944,18306166,11576479
2056,The Bye Bye Man,29874280,2017,0.7496684773658143,0.2503315226341857,22395806,7478474
2057,Draft Day,29824199,2014,0.9670749916871195,0.03292500831288042,28842237,981962
2058,The Disaster Artist,29820616,2017,0.7082555236283516,0.2917444763716484,21120616,8700000
2059,Like a Boss,29753143,2020,0.7451150286878936,0.2548849713121064,22169514,7583629
2060,Bloodshot,29749454,2020,0.3368729725258151,0.663127027474185,10021787,19727667
2061,Battlefield Earth,29725663,2000,0.7223282118215496,0.2776717881784504,21471685,8253978
2062,The Swindlers,29721916,2017,0.008139313764294335,0.9918606862357057,241916,29480000
2063,Angel Eyes,29715606,2001,0.8135192666102787,0.1864807333897212,24174218,5541388
2064,The Raven,29699345,2012,0.5390109445174632,0.4609890554825367,16008272,13691073
2065,Masterminds,29674699,2016,0.5852804774868988,0.4147195225131011,17368022,12306677
2066,Amour,29652180,2012,0.22728487416439533,0.7727151258356046,6739492,22912688
2067,Cursed,29621722,2005,0.6514652321698245,0.34853476783017545,19297522,10324200
2068,The Pledge,29419291,2001,0.670753384233495,0.32924661576650505,19733089,9686202
2069,City by the Sea,29414087,2002,0.7632057388012757,0.23679426119872427,22449000,6965087
2070,Luther,29413900,2003,0.19689085772372925,0.8031091422762707,5791328,23622572
2071,The Losers,29397654,2010,0.8024936955853689,0.19750630441463118,23591432,5806222
2072,Bugs!,29388999,2003,0.6486625828936875,0.35133741710631244,19063544,10325455
2073,Baby Boy,29381649,2001,0.977976151032231,0.022023848967768964,28734552,647097
2074,Nurse Betty,29360400,2000,0.8572789880246863,0.1427210119753137,25170054,4190346
2075,Mr. Holmes,29355203,2015,0.6042419805443008,0.3957580194556992,17737646,11617557
2076,Rowdy Rathore,29342463,2012,0.02649310659435781,0.9735068934056422,777373,28565090
2077,Sword Art Online The Movie: Ordinal Scale,29322339,2017,0.05193910349375607,0.9480608965062439,1522976,27799363
2078,Free Solo,29318861,2018,0.5982868843370143,0.4017131156629857,17541090,11777771
2079,Big Eyes,29253166,2014,0.495058586137309,0.504941413862691,14482031,14771135
2080,Yu-Gi-Oh!: The Movie - Pyramid of Light,29144802,2004,0.6781953090640314,0.32180469093596864,19765868,9378934
2081,Special ID,29139936,2013,0.0004346612154535961,0.9995653387845465,12666,29127270
2082,Cold Creek Manor,29119434,2003,0.7344239932685505,0.26557600673144954,21386011,7733423
2083,Sacrifice,29093560,2010,0.0010240066873906115,0.9989759933126093,29792,29063768
2084,Pad Man,29045020,2018,0.057503558269197265,0.9424964417308027,1670192,27374828
2085,Far from Heaven,29027914,2002,0.5478123229936537,0.4521876770063464,15901849,13126065
2086,M.S. Dhoni: The Untold Story,28903047,2016,0.06233079854867897,0.937669201451321,1801550,27101497
2087,Agent Cody Banks 2: Destination London,28818995,2004,0.8199508345103638,0.18004916548963626,23630159,5188836
2088,Boiler Room,28780255,2000,0.5896605502626714,0.4103394497373286,16970581,11809674
2089,Bol Bachchan,28775262,2012,0.04226748656536993,0.9577325134346301,1216258,27559004
2090,Twins 2,28733523,2017,0.04981133013170713,0.9501886698682929,1431255,27302268
2091,The Suspect,28674130,2013,0.007626839942484741,0.9923731600575153,218693,28455437
2092,Wrong Turn,28650575,2003,0.5381668605254868,0.46183313947451315,15418790,13231785
2093,The Fortress,28645448,2017,0.008828453302598025,0.9911715466974019,252895,28392553
2094,Love & Mercy,28641776,2015,0.43820714888629814,0.5617928511137019,12551031,16090745
2095,Heist,28510652,2001,0.8246335790566979,0.17536642094330218,23510841,4999811
2096,I Give It a Year,28328531,2013,0.0012233955936507969,0.9987766044063492,34657,28293874
2097,Brown Sugar,28316451,2002,0.9663601911129329,0.0336398088870671,27363891,952560
2098,Thunderbirds,28283637,2004,0.24328260895159984,0.7567173910484002,6880917,21402720
2099,The Master,28258060,2012,0.5795611588339752,0.42043884116602487,16377274,11880786
2100,Fan,28240000,2016,0.08144475920679886,0.9185552407932012,2300000,25940000
2101,The Upside of Anger,28237488,2005,0.664435625435237,0.33556437456476296,18761993,9475495
2102,L'auberge espagnole,28193749,2002,0.03786080382569909,0.9621391961743009,1067438,27126311
2103,Gully Boy,28141995,2019,0.19780168392468267,0.8021983160753173,5566534,22575461
2104,Pokemon 4Ever: Celebi - Voice of the Forest,28023563,2002,0.06164266121335107,0.938357338786649,1727447,26296116
2105,Your Highness,28013733,2011,0.7709234967007075,0.22907650329929252,21596445,6417288
2106,The Tailor of Panama,28008462,2001,0.4901997831940933,0.5098002168059067,13729742,14278720
2107,Mandela: Long Walk to Freedom,27985788,2013,0.29740398948208996,0.70259601051791,8323085,19662703
2108,The Brothers Grimsby,27979040,2016,0.24571382720779555,0.7542861727922044,6874837,21104203
2109,The 33,27972023,2015,0.4371411392018375,0.5628588607981625,12227722,15744301
2110,The Little Vampire,27965865,2000,0.4853202287860576,0.5146797712139424,13572400,14393465
2111,The Brothers,27958191,2001,0.9820881830301539,0.017911816969846152,27457409,500782
2112,The Divine Move,27926871,2014,0.004895177837860891,0.9951048221621391,136707,27790164
2113,Monster Family,27890108,2017,0.004562872255639885,0.9954371277443601,127259,27762849
2114,Mrs Henderson Presents,27876417,2005,0.3959033185649361,0.6040966814350639,11036366,16840051
2115,The Beguiled,27869129,2017,0.3842960072415611,0.6157039927584389,10709995,17159134
2116,Dark Skies,27858103,2013,0.6252639312877837,0.3747360687122163,17418667,10439436
2117,Love & Basketball,27728118,2000,0.9903165804473278,0.009683419552672129,27459615,268503
2118,Ruby & Quentin,27720972,2003,0.011284741386413145,0.9887152586135869,312824,27408148
2119,Default,27709716,2018,0.007353918748210916,0.9926460812517891,203775,27505941
2120,Dirty Dancing: Havana Nights,27685016,2004,0.5115254403320554,0.48847455966794456,14161590,13523426
2121,Nebraska,27682872,2013,0.6377557935462765,0.36224420645372346,17654912,10027960
2122,The Quiet American,27674124,2002,0.46934822580111296,0.530651774198887,12988801,14685323
2123,Ice Princess,27645491,2005,0.882693347714461,0.11730665228553908,24402491,3243000
2124,The Last Castle,27642707,2001,0.659995419406645,0.34000458059335503,18244060,9398647
2125,Goal! The Dream Begins,27610873,2005,0.15512928548112187,0.8448707145188781,4283255,23327618
2126,One Cut of the Dead,27590180,2018,0.0018994439325876091,0.9981005560674124,52406,27537774
2127,Cirque du Soleil: Journey of Man,27538359,2000,0.5674787666178657,0.43252123338213433,15627434,11910925
2128,The Women on the 6th Floor,27533970,2011,0.026143087974600104,0.9738569120253999,719823,26814147
2129,Mirai,27526961,2018,0.029527196990615855,0.9704728030093841,812794,26714167
2130,The Happytime Murders,27506452,2018,0.7527852737968532,0.2472147262031468,20706452,6800000
2131,The Incredible Burt Wonderstone,27437881,2013,0.8214147805364416,0.17858521946355843,22537881,4900000
2132,Left Behind,27405896,2014,0.5115659783573578,0.48843402164264216,14019924,13385972
2133,Irrational Man,27391084,2015,0.14714131065422603,0.852858689345774,4030360,23360724
2134,Legend of the Fist: The Return of Chen Zhen,27390678,2010,0.0018412468650830767,0.998158753134917,50433,27340245
2135,Ella Enchanted,27388767,2004,0.8367805312301938,0.16321946876980625,22918387,4470380
2136,Detective K: Secret of the Lost Island,27387870,2015,0.006768215271943382,0.9932317847280566,185367,27202503
2137,Midnight Sun,27365467,2018,0.34938428056060583,0.6506157194393942,9561064,17804403
2138,Ramona and Beezus,27293743,2010,0.9587179742990912,0.04128202570090881,26167002,1126741
2139,American Ultra,27262374,2015,0.5297038695162791,0.4702961304837209,14440985,12821389
2140,Khumba,27187375,2013,3.7848449877930475e-05,0.999962151550122,1029,27186346
2141,The Protector,27165581,2005,0.44335834378068334,0.5566416562193166,12044087,15121494
2142,Splice 2010 Re-release,27127620,2010,0.627042475528631,0.37295752447136904,17010170,10117450
2143,Let Me In,27093592,2010,0.4478894861928976,0.5521105138071024,12134935,14958657
2144,My Neighbor Totoro 2018 Re-release,27083857,2018,0.042263145902741994,0.9577368540972581,1144649,25939208
2145,Hitchcock,27039669,2012,0.22221710628188532,0.7777828937181147,6008677,21030992
2146,The Crime of Padre Amaro,26996738,2002,0.21176795507664667,0.7882320449233533,5717044,21279694
2147,Total Dhamaal,26911995,2019,0.08054519926895051,0.9194548007310495,2167632,24744363
2148,You're Next,26895481,2013,0.6876250326216512,0.3123749673783488,18494006,8401475
2149,The In-Laws,26891849,2003,0.7605810593388354,0.23941894066116465,20453431,6438418
2150,CHIPS,26800152,2017,0.6940315860895118,0.3059684139104883,18600152,8200000
2151,Doogal,26711924,2005,0.27845242446781443,0.7215475755321855,7438000,19273924
2152,A Cure for Wellness,26620002,2017,0.3045449057441844,0.6954550942558156,8106986,18513016
2153,No Manches Frida 2,26493648,2019,0.3499299152762957,0.6500700847237043,9270920,17222728
2154,A Hard Day,26488847,2014,0.0007174340204388662,0.9992825659795611,19004,26469843
2155,The Way Way Back,26474920,2013,0.8123365811870253,0.18766341881297469,21506546,4968374
2156,Center Stage,26385941,2000,0.65189734942559,0.3481026505744101,17200925,9185016
2157,Only the Brave,26351322,2017,0.6961314123063731,0.3038685876936269,18343983,8007339
2158,Saving Grace,26330482,2000,0.46252863886046597,0.537471361139534,12178602,14151880
2159,All About the Benjamins,26306533,2002,0.9851666504286216,0.014833349571378334,25916319,390214
2160,Aloha,26250020,2015,0.8025561885286182,0.19744381147138174,21067116,5182904
2161,Missing Link,26249469,2019,0.6342809829791224,0.36571901702087767,16649539,9599930
2162,Apollo 18,26236153,2011,0.6741731152429246,0.3258268847570755,17687709,8548444
2163,Typhoon,26179656,2005,0.005311719909535863,0.9946882800904642,139059,26040597
2164,The Whole Ten Yards,26170671,2004,0.6239225199842985,0.37607748001570157,16328471,9842200
2165,The Zookeeper's Wife,26152835,2017,0.6718835644395722,0.32811643556042774,17571660,8581175
2166,Badrinath Ki Dulhania,26134309,2017,0.0762698183449197,0.9237301816550803,1993259,24141050
2167,Top Five,26117471,2014,0.9693691628871723,0.030630837112827655,25317471,800000
2168,Saving Silverman,26086706,2001,0.7437516258281134,0.2562483741718866,19402030,6684676
2169,Hichki,26055222,2018,0.012676115367583512,0.9873238846324165,330279,25724943
2170,Iceman,26033917,2014,0.0002949613767302093,0.9997050386232698,7679,26026238
2171,The Light Between Oceans,25975621,2016,0.48299053177592943,0.5170094682240706,12545979,13429642
2172,White Boy Rick,25957482,2018,0.925019922964793,0.07498007703520704,24011188,1946294
2173,"Paul, Apostle of Christ",25915966,2018,0.6775929170458087,0.32240708295419124,17560475,8355491
2174,Huevos: Little Rooster's Egg-cellent Adventure,25892561,2015,0.3507114649647827,0.6492885350352172,9080818,16811743
2175,Rollerball,25852764,2002,0.7345751502624632,0.26542484973753677,18990798,6861966
2176,Boys and Girls,25850615,2000,0.8432933607188843,0.15670663928111575,21799652,4050963
2177,The Alamo,25819961,2004,0.8681252849297487,0.13187471507025128,22414961,3405000
2178,Rust and Bone,25807712,2012,0.07989964395138942,0.9201003560486106,2062027,23745685
2179,Our Idiot Brother,25804448,2011,0.9616992388289026,0.038300761171097326,24816118,988330
2180,Fair Game,25798915,2010,0.3698097768840279,0.6301902231159722,9540691,16258224
